Name Ship to,Ship to party,Total Cost,Min,Max
Észak-Pesti Centrumkórház-Honvédkór,505377478,24811.22,5.55,781.0
P.DUSSMANN KFT.,506906892,79831.63,8.628,769.568
Rubix Magyarország Kft.,507519583,3896.88,111.65,111.65
Bosch Budapest Innovációs Kampusz/2,505379479,2503.59,26.4,26.4
MEDICOVER EGÉSZSÉGKÖZPONT ZRT,505377308,27003.82,3.93,91.92
FRESH CORNER RESTAURANTS KFT.,505378435,75290.36,2.7,123.483
PRIZMA-Food Szolgáltató Kft.,507570469,44742.26,12.39,577.2
MVM Dome,507500493,10003.35,12.39,656.792
PRIZMA-JUNIOR ZRT.,505378804,76965.26,45.8,542.78
MASTERCLEAN KFT.,505378590,11969.62,10.49,126.05
PETFOOD SERVICE SOLUTION,505378928,3159.57,56.48,56.48
P.DUSSMANN KFT.,507559361,2503.59,39.39,39.39
MEDI-CONT KFT.,505378421,34373.27,22.08,114.59
SZÁZHALOMBATTAI EGÉSZSÉGÜGYI KÖZALA,505377571,2503.59,14.196,14.196
T+V Kft.,507568768,5509.83,1.25,1.25
MEDI-RADIOPHARMA KFT.,505377974,2569.59,44.66,44.66
Plazmaszolgálat Kft.,506116908,198663.11,0.6,288.337
PLAZMASZOLGÁLAT KFT.,505378484,166595.75,0.192,82.244
DELIREST Magyarország Kft.,505377645,155075.88,21.28,407.816
DELIREST Magyarország Kft.,506434987,45464.62,21.435,98.32
NOVOTEL CITY HOTEL,505822088,2503.59,25.9,25.9
Plazmaszolgálat Kft.,506206368,56822.27,7.692,63.232
DELIREST Magyarország Kft.,505377617,37794.48,17.21,84.52
Testnevelési Egyetem GyakorlóSporti,507570496,4509.86,233.43,233.43
TISSUE KFT.,505379237,3802.88,108.3,108.3
HERENDI PORCELÁNMANUFAKTÚRA ZRT.,505377755,13304.6,79.4,104.55
KORAX GÉPGYÁR KFT.,505378672,209004.26,0.084,7.622
PRIZMA-JUNIOR ZRT.,507568877,111803.81,10.97,550.62
Országos Onkológiai Intézet Műszaki,505484119,6319.13,66.8,88.0
SÜNI ÓVODÁK,505378330,6306.47,25.9,103.6
Budapesti Péterfy Sándor Utcai Kórh,505377302,14485.88,22.2,91.2
Mogyi Kft.,507276656,14756.25,545.09,545.09
Semmelweis Egyetem,505413082,14568.21,67.0,114.1
FAKULTÁS FM,507257492,21401.34,109.96,126.92
PRIZMA-JUNIOR ZRT.,505378801,62051.06,5.55,508.59
Bold-Agro Kft. - Feldolgozó Üzem,506087264,48128.35,218.6,656.46
LOGOBOX KFT.,505378702,25274.54,11.59,175.56
Wáberer Medical Center Kft.,505975685,30699.03,3.93,58.31
ZEPHRON KFT.,505378949,24619.89,42.8,200.1
APCI HÚS KFT.,505378522,8166.74,5.55,58.3
APCI HÚS KFT.,505378521,5007.18,11.379,43.19
APCI HÚS KFT.,505378520,8822.72,11.379,76.69
APCI HÚS KFT.,505378517,5556.82,58.47,58.47
IMOLA Vendégház Kft.,507479144,5811.82,97.27,97.27
PRIZMA-Food Szolgáltató Korlátolt F,507037435,118128.98,6.4,422.67
Zsófia Martinovszky,507365458,2503.59,6.63,6.63
Rita Kubicsek,507009640,5007.18,21.56,42.44
Tunde Czeilinger,507009809,5007.18,36.49,38.57
Edina Balogh,507009830,2503.59,6.63,6.63
P.DUSSMANN KFT.,507476947,93534.78,12.8,330.47999999999996
PÁSZTOR-HÚS KFT.,505378003,200673.01,21.9,1762.2
BIO - FUNGI KFT.,505378315,22326.97,68.7,566.7
SOPRONI ERZSÉBET OKTATÓ KÓRHÁZ,505377117,77747.77,3.2,744.7
Balassagyarmati Dr. Kenessey Albert,505377278,46084.24,27.75,168.3
P.DUSSMANN KFT.,507476945,79385.53,6.4,249.156
Őt-Villgép Kft.,506087268,10048.36,10.0,10.0
Dr. Szántó László Szeretetotthon,507583483,5509.83,5.69,5.69
P.DUSSMANN KFT.,505377338,33469.09,459.015,558.305
KISS ÉS TÁRSAI KFT.,505378605,43167.39,477.2,705.8
Erwin van Wessel,507009801,2503.59,14.93,14.93
Lóránd László,507009725,2503.59,29.86,29.86
Zsófia Faluba,507000127,2503.59,14.93,14.93
Mónika Kapitány,507009984,2503.59,14.93,14.93
Attila Martinez,507365444,5007.18,14.93,19.54
FAPARKETTA BT.,505378468,6318.47,14.14,171.34
Országos Onkológiai Intézet,505377159,52318.69,3.04,210.524
PLAZMASZOLGÁLAT KFT.,505378485,24470.24,14.59,89.428
B.BRAUN AVITUM HUNGARY ZRT.,505377323,7510.76,11.1,16.65
Sole-Mizo Zrt.,507049657,123698.82,21.9,2384.7
CERES SÜTÖIPARI KFT.,505377971,23085.62,6.22,64.155
METRO KERESKEDELMI KFT.,505379093,22445.63,11.23,547.187
Semmelweis Egyetem,505377197,2503.59,12.54,12.54
Anita Benes,507009649,5007.18,14.93,32.21
SEMMELWEIS EGYETEM,505377196,21435.66,1.976,125.152
NAGYATADI KORHÀZ,505412918,82209.21,11.1,104.28
RLP Higiénia Kft.,506185292,88190.22,6.104,304.88
Semmelweis Egyetem,505377186,16976.8,8.208,142.0
DELIREST Magyarország Kft.,505377654,23308.6,2.28,93.62
A-CÉL HUNGARY KFT.,505378972,5724.82,83.64,83.64
A-CÉL HUNGARY KFT.,505378973,23295.93,14.37,102.8
PG-HOLDING ZRT.,505379164,28820.82,195.84,300.08
PG-HOLDING ZRT.,505379159,15800.88,419.87,419.87
PG-HOLDING ZRT.,505379122,104860.04,0.85,548.79
PG-HOLDING ZRT.,505468686,99738.99,2.0,657.79
PG-HOLDING ZRT.,505379133,23040.68,240.9,276.44
PG-HOLDING ZRT.,505379170,24976.21,117.15,259.58
P.DUSSMANN KFT.,506175671,15287.19,91.3,202.044
HENKEL MAGYARORSZÁG OPERATION KFT,505377133,286761.29,249.0,5153.5
Wolt Services Magyarország Kft.,507381414,22039.33,10.062,30.084
DELIREST Magyarország Kft.,505377620,3159.57,56.265,56.265
Országos Mozgásszervi Intézet,506293268,2503.59,47.0,47.0
ORSZÁGOS SPORTEGÉSZSÉGÜGYI INTÉZET,505377473,8166.74,14.2,56.8
P.DUSSMANN KFT.,507116936,151822.63,65.55,329.498
TOLNATEJ ZRT.,505377225,199393.3,53.8,6200.700000000001
P.DUSSMANN KFT.,505377430,36907.89,58.12,117.38
METRO KERESKEDELMI KFT.,505379085,12819.6,71.18,454.558
ALPHA-VET KFT.,505379017,112406.53,7.1,609.893
TÓTH ÉS FIA CUKRÁSZ BT.,505377955,10065.02,10.74,99.13
PRIZMA-Food Szolgáltató Korlátolt F,505379498,16041.5,11.44,373.809
FLAVORCHEM EUROPE KFT.,505379382,75829.97,4.42,1447.69
HírTV Zrt.,505379525,3159.57,54.468,54.468
KEL KFT. - KAY EEU LOGISZTIKA,505378043,5509.83,50.0,50.0
PERO-SAFE KFT.,505379204,4340.2,27.882,27.882
DELIREST Magyarország Kft.,505377628,90473.1,0.94,94.95
DELIREST Magyarország Kft.,507065860,76073.07,7.67,139.52
Gnocco ERSTE BANK-EURÓPA TORONY,507542910,13829.23,1.004,175.131
Medicover Diagnosztikai Központ Zrt,505468826,10014.35,3.93,11.59
B+N REFERENCIA ZRT.,505378694,80398.05,607.24,3393.11
INTEGRÁL ZRT.,505379206,27066.54,179.2,498.0
Vadgazdálkodási Ágazat,505501887,5509.83,40.4,40.4
PLASTINVEST KFT.,505379441,2503.59,22.76,22.76
Budai Szemészeti Központ Kft.,507089922,86709.89,0.03,295.842
FELFÖLDI ÉDESSÉGGYÁRTÓ KFT.,505379077,5611.83,20.9,20.9
PACCOR HUNGARY KFT.,505377768,387487.5,0.335,0.67
ICE'N'GO KFT.,505378929,27089.54,91.6,466.58
Nógrád Vármegyei Szent Lázár Kórház,505377490,85530.81,7.1,782.11
EGAL-TEAM FACILITY KFT.,507533542,124093.09,2.481,408.97
EFEF ÉLELMISZERIPARI ÉS KERESKEDELM,505378538,32721.0,3.05,62.76
MAMAISON Andrássy Hotel,507266671,22103.64,6.4,163.964
Pécsi Tudományegyetem,507602842,5509.83,24.08,24.08
PRIZMA-JUNIOR ZRT.,505378807,46941.52,23.78,360.972
Győr-Moson-Sopron Megyei Kormányhiv,507034926,4340.2,5.55,5.55
Medicover Optika Kft.,507598821,2503.59,8.49,8.49
Ceglédi Toldy Ferenc Kórház,505378726,62140.41,3.5,243.2
Magyar Honvédség Egészségügyi Közpo,505377480,29962.73,11.1,414.99
KERRES SMOKE AIR KFT.,505378462,3159.57,74.7,74.7
PRIZMA-JUNIOR ZRT.,505378810,27861.79,67.05,190.055
Zsolt Vegh,505376136,15850.17,4.666,263.4
TE-DI Trade Kft.,505433348,14658.92,498.0,498.0
Budapesti Jahn Ferenc Dél-pesti Kór,505842592,6318.47,12.36,157.3
MEDICOVER EGÉSZSÉGKÖZPONT ZRT,505377309,2503.59,19.64,19.64
Prestige Magánkórház Kft.,506206706,65253.37,35.55,202.2
CSORBA - II. KFT.,505378334,13512.29,301.56,301.56
Szabolcs-Szatmár-Bereg Vármegyei,505378721,93576.84,9.58,84.55
HIGI - SOP KFT.,505378430,120747.18,126.05,577.83
ZIRCI ERZSÉBET KÓRHÁZ-RENDELÖINTÉZE,505377990,23765.62,5.55,66.0
Országos Mozgásszervi Intézet,507594136,3814.88,176.0,176.0
Oroszlányi Szakorvosi- és Ápolási,505942556,5724.82,66.0,66.0
NAGYKÖRÖS REHABILITÁCIÓS SZAKKÓRHÁZ,505377169,25717.2,51.8,103.6
Pásztói Margit Kórház,506441376,4340.2,22.0,22.0
Keszthelyi Kórház,507538645,6624.13,88.0,88.0
SYDNEY APARTMAN HOTEL 2000 KFT.,505378661,16493.48,9.21,291.132
Membrán Rendszerek Kft.,505468844,19162.77,996.0,996.0
P.DUSSMANN KFT.,505377460,35434.94,21.55,78.03
FRESH CORNER RESTAURANTS KFT.,505378437,21779.34,114.424,135.2
HOLSTEIN GENETIKA KFT.,505378383,85321.31,108.5,3024.6
Naplemente előtt-Szövetség 2005,505379105,2503.59,13.39,13.39
Gróf Esterházy Kórház és Rendelőint,505377577,8261.42,132.0,132.0
Karcagi Kátai Gábor Kórház,505377269,126545.98,18.8,1211.53
Deák Ferenc Kórház,507542589,6624.13,60.5,60.5
Szegedi Tudományegyetem,505980630,6624.13,93.5,93.5
FOOD BASE KFT.,505379483,5663.16,21.58,99.577
JM Hospitality Hungary Kft.,507276130,15785.17,26.78,123.484
Farkasgyepűi Tüdőgyógyintézet,505377973,26720.86,28.4,57.5
Református Egységes Gyógypedagógiai,507622328,5509.83,36.54,36.54
Gilux Hungary Kft.,505482089,15360.19,14.2,404.04
ZALA CLEAN KFT,505377740,29102.09,549.6,848.4
KÖRBER HUNGÁRIA GÉPGYÁRTÓ KFT.,505378536,44217.36,208.6,208.6
Semmelweis Egyetem,505377220,18181.1,8.97,92.13
METRO KERESKEDELMI KFT.,505379083,26241.53,49.78,235.3
HÁZIKÓ FARM KFT.,505379409,18248.46,47.8,568.08
Dombóvári Szent Lukács Kórház,507581425,25744.57,18.8,535.59
Törökbálinti Tüdőgyógyintézet,505377987,2569.59,17.26,17.26
ALPHA-VET KFT.,505379019,0.0,99999.0,0.0
Vandamme Hungária Kft.,506434990,23972.66,1237.4,1237.4
SGY MEDICINA KFT.,505378689,2503.59,14.06,14.06
PARMEN KONZERVIPARI ZRT.,505378997,9256.39,80.8,80.8
MAMAISON Residence Izabella,507622541,6306.47,6.4,114.178
FARMOL HUNGARY KFT.,505379031,247475.02,218.6,2136.8
DEBRECENI EGYETEM KLINIKAI KÖZPONT,505377181,16835.5,1.027,21.906
MÁTRAI GYÓGYINTÉZET,505377274,7259.78,114.62,114.62
ÁLLAMI SZIVKÓRHÁZ BALATONFÜRED,505377226,7554.78,163.35,163.35
TAXUS-TEN KFT.,505379045,22759.62,10.0,187.42
Bács-Kiskun Vármegyei Oktatókórház,505377252,13209.6,5.55,22.2
MOHÁCSI KÓRHÁZ,505377150,22074.0,21.3,217.57999999999998
CAR-TEX KFT.,505379113,207056.9,0.6,2519.6
Hévízgyógyfürdő és Szent András,507638717,8261.42,106.7,106.7
SIKLÓSI KÓRHÁZ NONPROFIT KFT,505377277,7233.78,99.0,99.0
Selye János Kórház,505461175,4403.2,3.3,3.3
DELIREST Magyarország Kft.,507171444,11982.29,48.94,86.674
JÁSZBERÉNYI SZENT ERZSÉBET KÓRHÁZ,505377272,57309.23,55.5,176.55
M DENTAL KFT.,505379109,15677.51,11.04,52.092
Zollai Baromfi- és Húsfeldolgozó Kf,505378602,19414.72,320.6,320.6
KELEN KÓRHÁZ,505377721,11982.29,42.29,66.93
EXTRACTUM-PHARMA RT.,505377292,55739.98,114.5,307.36
DELIREST Magyarország Kft.,505377611,17198.8,42.09,107.38000000000001
Bojan Mihajlov,507009731,2503.59,3.846,3.846
Pascal Koumou,507009639,2503.59,3.846,3.846
Thierry Kouagno Nana,507009708,5007.18,7.692,16.986
Nikolett Papp,507009982,2503.59,3.846,3.846
PLEX - COM - MEDIK KFT,505377994,6624.13,57.69,57.69
SANMINA-SCI MAGYARORSZÁG KFT,505378981,8680.4,12.54,46.152
KATOLIKUS SZERETETSZOLGÁL SZENT KLÁ,505377285,72889.32,0.102,93.264
SANATMETAL KFT.,505377972,67164.5,0.824,0.824
LEADEC KFT.,505378674,117651.13,13.162,3405.134
Szent László Kórház,507389406,9036.39,150.7,150.7
Dél-Budai Centrumkórház-,505377120,3814.88,154.0,154.0
M Dental Szolnok,507651074,4340.2,22.08,22.08
Napvirág Idősek Otthona Nonprofit K,507389404,6523.13,73.08,73.08
Nemzetközi Befektetési Holding Kft.,507638712,443971.78,0.184,90.99
AKG Általános Iskola,507646419,6319.13,75.66,94.256
Békés Vármegyei Központi Kórház,505378988,5611.83,10.032,10.032
Opella Healthcare Hungary Korlátolt,505378424,34239.59,229.0,458.0
Mogyi Kft.,507638768,122819.69,95.6,633.46
V43 Bistro & Menza Kft.,507653963,84981.94,0.94,267.328
Erika Dikter-Kovács,505369969,67164.5,0.071,0.071
Dikter-Kovács Erika,506273734,69668.09,0.358,6.8
4D ULTRAHANG KFT.,505378732,23209.28,13.86,51.16
Eagle Ottawa Dolgozói Büfé,506120579,10065.02,42.5,73.08
Eco-Meat Kft. Húsüzem,506820177,50621.18,24.9,237.829
Bonyhádi Kórház és Rendelőintézet,505412917,7259.78,117.48,117.48
BAKONY INTEGRÁLT SZOCIÁLIS INTÉZMÉN,505377518,15072.54,2.0,4.0
PACAPIME KFT.,505378459,29512.5,525.8,597.5
P.DUSSMANN KFT.,507623486,30195.07,22.24,66.8
P.DUSSMANN KFT.,505377368,18498.42,77.404,235.222
THAI PRESIDENT FOODS (HUNGARY) KFT.,505379398,3896.88,118.5,118.5
MET FÜTÖTT UTCA HAJLÉKTALANOK KÖZPO,505378823,7510.76,12.93,27.64
PÉCSI TUDOMÁNYEGYETEM,505377140,11193.34,256.85,256.85
Silvermount,507089690,2503.59,40.77,40.77
FÖVÁROSI ÖNKORMÁNYZAT GYULAI IDÖSEK,505377300,20479.06,3.72,132.54
KVEM Kft.,507638689,6624.13,66.22,66.22
GEDEON RICHTER PLC,507344351,20052.08,2116.5,2116.5
DOME FACILITY SERVICES KF,505379042,5007.18,20.0,40.0
Betegápoló Irgalmasrend,505377301,2503.59,11.704,11.704
COMPLEX MEDICAL CENTRE ZRT,505379221,2503.59,26.046,26.046
BOGDÁNY-HÚS BT.,505378978,36505.96,844.8,844.8
METRO KERESKEDELMI KFT.,505379092,74837.14,15.357,241.45
Melis Operation Kft,505379533,0.0,99999.0,0.0
Dr. Romics László Egészségügyi Inté,507145310,3261.57,66.2,66.2
JJDMH KFT.,505822082,2569.59,25.9,25.9
EGER-PARK HOTEL KFT.,505378017,17896.14,108.5,379.3
Speedy Clean Service Kft.,507622325,162921.76,228.6,1019.8
Belovecz és Társa Kft.,505824460,7375.78,68.7,68.7
Medicover Szolnok Laborpont,507250327,4340.2,11.04,11.04
Semmelweis Egyetem,505377198,17525.12,1.806,11.940000000000001
P.DUSSMANN KFT.,505377456,7233.78,76.68,76.68
EGYESÍTETT SZT.ISTVÁN ÉS SZT.LÁSZLÓ,505377228,2503.59,3.5,3.5
VASZARY KOLOS KÓRHÁZ,505377224,159531.23,0.455,82.5
Budapesti Uzsoki Utcai Kórház,505866649,7499.77,664.4,664.4
Veronika Wellner,505383612,79682.44,0.792,40.92
ALFA HIGIÉNIA KFT.,505378464,14568.21,64.54,131.49
IKEA SOROKSÁR,505500498,17645.44,28.0,87.71
FAKULTÁS FM ZRT.,505378417,7202.45,98.006,151.06
LILIOMKERT KATOLIKUS ÓVODA,505378465,5663.16,21.28,51.8
GYULAHÚS KFT.,505378711,129162.5,0.041,0.041
METRO KERESKEDELMI KFT.,505379086,16980.16,5.15,838.95
Ecolab Hungary Kustos Edit,505369993,15677.51,3.852,65.084
Mitie FM Ltd (Hungary),505379490,2503.59,36.54,36.54
DR BATA ZRT.,505379112,11408.64,103.6,103.6
PERFECT MED GYÓGYCENTRUM,505378787,5611.83,32.989000000000004,32.989000000000004
Semmelweis Egyetem,505377190,5007.18,1.9,3.8
Opella Healthcare,505378423,9019.72,229.0,229.0
PRIZMA-JUNIOR ZRT.,505378806,3802.88,103.6,103.6
DÉL-BUDAI EGÉSZSÉGÜGYI SZOLGÁLAT,505379104,78685.14,0.175,323.2
SEMMELWEIS EGYETEM,505377212,2503.59,48.75,48.75
REXTRA KFT.,505377733,5139.18,35.5,45.52
AGEBO KFT.,505378601,67164.5,0.335,0.335
FRESH CORNER RESTAURANTS KFT.,505378438,19652.38,23.9,267.1
Privátgasztro,506106102,5007.18,41.322,43.282
Márta Orosz,507009975,67164.5,0.2,0.2
Semmelweis Egyetem,505377214,2503.59,42.18,42.18
DELIREST Magyarország Kft.,507703634,66058.26,2.1,459.25
Semmelweis Egyetem,505377210,7510.76,8.24,8.24
Országos Sportegészségügyi Intézet,505786337,2503.59,33.0,33.0
KEL KFT. - KAY EEU LOGISZTIKA,505378058,201256.81,266.7,31587.300000000003
Spar Magyarország Raktár,506036227,51555.83,8160.0,8160.0
AUSTRIA JUICE HUNGARY KFT,505378642,6283.48,22.9,22.9
Csongrád-Csanád Megyei Egészségügyi,506091229,5509.83,34.776,34.776
EUROPTIK ROHMANN MIKROOPTIKAL KFT,505379051,3802.88,130.18,130.18
Premed Pharma Kft.,505953295,2569.59,10.8,10.8
KLINIKUS EÜ ÉS SZOLG.BT.,505378326,13020.6,13.86,18.48
Advantage Med First Kft.,506872185,16835.5,21.344,44.76
DELIREST Magyarország Kft.,505377583,0.0,99999.0,0.0
Visegrádi Szent Kozma és Damján,505500570,5831.16,11.1,66.0
WineHub Holding Kft.,507716097,78490.81,0.576,96.035
# ADONYI BT.,507263007,3159.57,71.7,71.7
Heves Vármegyei Markhot Ferenc Kórh,505377134,66584.43,32.9,1297.32
PPP Private Powder Products Kft.,507693439,5509.83,33.36,33.36
HUNGRANA KEMÉNYÍTÖ- ÉS IZOCUKORGYÁR,505378796,125044.08,9499.2,9499.2
DOME FACILITY SERVICES KFT.,507272410,23763.28,7.22,92.12
SZAKÁLY KFT.,505378776,84941.68,1.88,186.229
METRO KERESKEDELMI KFT.,505379090,46950.27,15.45,259.53999999999996
DR. ROSE MAGÁNKÓRHÁZ KFT.,505379447,2503.59,44.88,44.88
VILI-SPRINT 3 KFT.,505378342,3159.57,73.08,73.08
CLEAN-TEAM KFT.,505377581,10665.34,253.324,253.324
Debreceni Egyetem Klinikai Központ,505379114,33587.01,50.16,200.43
PERNIX PHARMA GYÓGYSZERGYÁRTÓ KFT,505379010,7375.78,65.7,65.7
Wolt Services Magyarország Kft.,507241252,155108.68,0.1,147.95
VP- MED KFT.,505378562,2503.59,5.624,5.624
Plazmaszolgálat Kft.,505378490,8166.74,12.0,73.686
GALLUS BAROMFITENYÉSZTÖ ÉS KELTETŐ,505379028,22832.67,251.9,510.7
Rábaparti Integrált Szociális Intéz,505377574,6283.48,16.224,16.224
Euro-Chicken Kft.,505377736,11938.32,334.6,334.6
Dräger Safety Hungária Kft,505983279,2503.59,3.026,3.026
LEADEC KFT.,505378681,23085.62,19.16,57.48
Dél-Pesti Centrumkórház Országos,505379197,3159.57,77.0,77.0
SEMMELWEIS EGYETEM,505377221,2503.59,20.064,20.064
KÁVÉZÓ KFT.,505379336,3159.57,53.31,53.31
BUDAPEST GYÓGYFÜRDÖI  ZRT,505377488,2503.59,1.5,1.5
HUMAN BIOPLAZMA KFT.,505378922,14873.2,137.4,458.0
CSOKI PRALINÉ KFT.,507749816,77834.83,0.43,64.832
BÜKKÖS HOTEL KFT.,505378734,2569.59,36.54,36.54
METRO KERESKEDELMI KFT.,505379095,49548.79,5.15,197.509
KÖRTE KÖRNYEZETTECHNIKA,505378630,4509.86,206.1,206.1
Gál Generál Kft.,507119808,5024.18,11.0,11.0
BÉRES GYÓGYSZERGYÁR ZRT,505378425,4340.2,41.8,41.8
Országos Onkológiai Intézet,505484118,2503.59,4.4,4.4
Országos Kórházi Főigazgatóság,505379517,2503.59,16.5,16.5
AUCHAN MAGYARORSZÁG KFT.,505378344,0.0,99999.0,0.0
CHESSCOM KFT.,507373521,2503.59,10.0,10.0
EUROMEDIC TRADING KFT.,505377759,3159.57,67.1,67.1
METRO KERESKEDELMI KFT.,505379094,35411.97,80.87,670.977
VITRONÖVÉNY  KFT.,505378627,5724.82,53.95,53.95
Duó-Star Gastro Kft. Macaron Kávéhá,507734811,7208.78,182.94299999999998,182.94299999999998
PETER CERNY ALAPÍTVÁNY,505378688,3159.57,80.8,80.8
MAGYAR MÁLTAI SZERETETSZOLGÁLAT EGY,505378938,3896.88,146.13,146.13
Pannonia Bio - Facility,506017215,10398.36,457.9,457.9
MARNEVALL ZRT.,505378322,8117.42,125.0,125.0
Gnocco CIB ÉTTEREM,507782439,4523.86,261.502,261.502
METRO KERESKEDELMI KFT.,505379096,30967.4,22.21,170.13
Gyöngyház Integrált Szociális és,507782872,8261.42,105.45,105.45
Gyöngyház Integrált Szociális és,507742780,11223.66,33.3,38.85
LOG PLASTICON ZRT.,505378011,3159.57,84.4,84.4
DuplaW Kft.,505379512,3159.57,54.656,54.656
METRO KERESKEDELMI KFT.,505379089,13013.6,10.76,207.24
LEADEC KFT. - MPA System,505820046,9036.39,102.0,102.0
Costes BRJ Kft.– Rumour étterem,505783833,11432.64,147.48,160.072
PRIZMA FM SERVICES KFT,505378606,3159.57,74.68,74.68
MEDICOVER EGÉSZSÉGKÖZPONT ZRT,505377310,5007.18,6.62,6.62
POZITRON DIAGNOSZTIKA KFT,505378328,11408.64,115.9,149.36
Harkányi Termál Rehabilitációs Cent,505948454,5509.83,14.2,14.2
Mecsek Baromfi Kft.,505432924,5024.18,5.85,5.85
INTERKER - WEIN KFT.,505378024,21388.72,403.5,403.5
Krisztina Orosz-Havas,505370013,8166.74,2.2,75.35
INFO-SZOLG KFT.,506906986,2503.59,28.016,28.016
PG-HOLDING ZRT.,505379136,55755.08,321.908,478.1
"HELLOPARKS, WELL PACK HUNGÁRIA KFT.",507805642,60909.1,95.6,2469.9
FOUR LIONS GROUP KFT.,505379074,3159.57,94.03,94.03
LEADEC Kft.,507803189,7375.78,97.789,97.789
PTE Szentágothai János Kutatóközpon,505963627,5509.83,15.469,15.469
GAIA Hotel,507734791,18745.42,10.81,77.42
Wolt Services Magyarország Kft.,507806915,12987.61,32.2,52.58
DELIREST Magyarország Kft.,507264933,11982.29,3.62,62.7
Wolt Services Magyarország Kft.,507241254,76630.54,0.2,125.022
DÉLZALAI VÍZ-ÉS CSATORNAMÜ ZRT,505379048,5611.83,46.36,46.36
NETT PROJECT KFT.,505378539,12987.61,32.27,72.26
BUDAPESTI SZENT FERENC KÓRHÁZ,505377527,2503.59,19.86,19.86
Békés Megyei Hajnal István,507805437,7375.78,61.05,61.05
CARLSBERG HUNGARY KFT.,505379052,3261.57,75.04,75.04
PARIX KFT.,505379493,3159.57,71.9,71.9
GE Aviation Hungary Kft.,505379515,7617.76,125.6,175.84
PLAZMASZOLGÁLAT KFT.,505378483,3802.88,134.63,134.63
Most Mint Kft.,505379552,6319.13,55.84,66.748
LEADEC - Audi G55 Konténerváros,506248666,7208.78,199.6,199.6
DOME FACILITY SERVICES KFT.,507824417,25741.54,7.67,121.93
Gnocco Office Garden Étterem,507171401,2503.59,21.77,21.77
Gnocco Krisztina Palace Étterem,507171405,2503.59,21.77,21.77
Edina Zipczer,507009928,6306.47,36.03,117.76599999999999
Nóra Mervai,507009978,5007.18,4.246,13.67
Zsuzsanna Krisztandl,507009996,2503.59,39.281,39.281
Katalin Zsiros,507010023,2503.59,47.14,47.14
Julianna Nelli Tóth,507010021,2503.59,15.13,15.13
Éva Szűcs,507009736,2503.59,23.21,23.21
Ágnes Sebők,507009746,2503.59,15.96,15.96
Gabor Schmidt,505376077,2503.59,13.67,13.67
Carlos Sabater Zaragoza,507009974,2503.59,27.027,27.027
Szilvia Rozgonyi,507009749,2503.59,13.26,13.26
Gitta Ritz,507009748,2503.59,12.365,12.365
Borbála Révész,507009762,2503.59,33.02,33.02
Katalin Platthy,507009758,2503.59,38.579,38.579
László Pekár,507009987,2503.59,13.83,13.83
András Csaba Nagy,507009755,2503.59,35.6,35.6
Sára Mokrán,507009718,2503.59,33.51,33.51
Klaudia Máliková,507581217,2503.59,14.286,14.286
Tünde Kovács,507009637,2503.59,19.324,19.324
Ágnes Kiss,507009812,2503.59,24.96,24.96
Peter Kalocsai,507009705,2503.59,6.83,6.83
Bálint Jurca,507009694,2503.59,13.67,13.67
Adrienn Ágnes Haas,507009691,2503.59,29.246,29.246
Áron Fehér,507009600,2503.59,33.07,33.07
Csilla Csizmadi,507000121,2503.59,33.724,33.724
Zoltán Ákos Bukovszky,507000100,2503.59,33.02,33.02
Marianne Bittmann-Cador,507365441,2503.59,14.775,14.775
Mónika Berta-Kuris,507009655,2503.59,23.908,23.908
Emese Barcs,507000095,2503.59,22.189,22.189
Ágnes Baló,507009916,2503.59,13.67,13.67
Csilla Dalma Ballok,507365437,2503.59,11.4,11.4
Zsófia Andics,507009653,5007.18,13.14,28.6
FRUZSINA ABEL,507009913,2503.59,15.357,15.357
Colonnade Insurance S.A.,507818267,2503.59,45.12,45.12
G.F. Investment Kft.,505379025,5007.18,21.58,40.98
Anita Morvai,505370014,5007.18,2.2,40.1
BIROPHARMA KFT.,505378527,8117.42,107.6,107.6
SANIVARO KFT.,505378451,3159.57,64.8,64.8
EGYESÍTETT SZT.ISTVÁN ÉS SZT.LÁSZLÓ,505377229,2503.59,3.5,3.5
P.DUSSMANN KFT.,507043880,11223.66,12.78,27.037
P.DUSSMANN KFT.,506298270,5611.83,39.04,39.04
NESTLÉ HUNGÁRIA KFT.,505377242,5611.83,5.23,5.23
P.DUSSMANN KFT.,507849324,14696.87,25.8,283.511
H-Hotels Arany Kft.,507829894,24660.22,3.0,259.77
ALPESI FOGÁSZATI SZERVÍZ ÉS KERESKE,505378946,7133.78,102.17,102.17
# P.DUSSMANN KFT.,507856294,39138.24,155.68,1309.844
TÓTH TAMÁS KFT.,505378671,7259.78,139.5,139.5
Komplex Alpintechnika Kft.,507860157,11648.31,5.23,72.7
Szegedi Tudományegyetem,507866534,0.0,99999.0,0.0
METRO KERESKEDELMI KFT.,505378028,2569.59,22.6,22.6
Taritász Kft.,507868058,22039.33,1.682,41.96
Bajcshal Kft.,505378960,5724.82,55.8,55.8
LEGO MANUFACTURING KFT.,505378540,36366.62,259.0,418.0
ORSZÁGOS VÉRELLÁTÓ SZOLGÁLAT,505377925,3896.88,106.5,106.5
Metis Gastro Kft.,507872924,73482.97,0.059,156.029
PLAZMASZOLGÁLAT KFT.,507868339,20684.68,20.2,92.126
Gastland Flight Catering Kft.,507864940,24660.22,1.76,286.31
